date,eurchf,nestle,novartis,roche
2005-05-10,-7.429420505200568e-4,-0.0031007751937984773,-0.010828267477203668,-0.017064846416382284
2005-05-11,-0.0017455956036852571,0.0015552099533437946,-9.602458229306388e-4,0.002083333333333437
2005-05-12,9.067063890417781e-4,0.0023291925465838137,0.0034602076124568004,0.006237006237006071
2005-05-13,4.2058947232193056e-4,-0.0023237800154917165,0.002490421455938696,0.0027548209366392573
2005-05-16,-0.0015522928659206237,0,0,0
2005-05-17,-4.8584569540710554e-4,0.0023291925465838137,-0.003248614561437102,0.008928571428571397
2005-05-18,3.240545707896558e-4,0.004647560030983655,0.0032592024539876974,0.006807351940095296
2005-05-19,7.450840649194657e-4,0.0015420200462608058,-0.003248614561437102,0.013522650439486084
2005-05-20,0.0029457464715785253,7.698229407235857e-4,0.0024923312883435855,0.006004002668445585
2005-05-23,-5.486879901881458e-4,0.002307692307692344,0.004972270032510995,-0.0026525198938992522
2005-05-24,-3.87521798101087e-4,0.005372217958557135,0.010085632730732597,0.027260638297872397
2005-05-25,-0.0011630160883892016,0.004580152671755711,0.014318010550113058,0
2005-05-26,0.0012937447441618843,0.009878419452887588,0.006500742942050497,0.01229773462783168
2005-05-27,4.3930486465537655e-4,-7.524454477050302e-4,0.001660823030079417,0.009590792838874762
2005-05-30,-0.0022149323896731854,0.001506024096385561,-0.004974207811348608,-0.0031665611146295403
2005-05-31,-0.005662880626476463,-0.012030075187969835,-0.0024069616737640853,0
2005-06-01,-0.0028638375423066798,0.015220700152207112,0.008166295471417895,0.016518424396442244
2005-06-02,0.002513054830287187,0.011244377811094441,0.0023932253313696528,-0.0031250000000000444
2005-06-03,-0.0016603183904677632,-0.003706449221645647,0,-0.005015673981191293
2005-06-06,-0.0010435009456727373,-0.0037202380952381375,-0.0047750229568411795,-0.003780718336483857
2005-06-07,-7.834432330091623e-4,0.00821508588498876,0.0073814356892416555,0.005692599620493288
2005-06-08,0.003698137863443307,-0.004444444444444362,0.002381388532698203,-0.0018867924528302993
2005-06-09,-0.00208962608061658,0,0,0.006931316950220756
2005-06-10,0.004011872533350669,-7.440476190475609e-4,-0.0063961988304094275,-0.005006257822277926
2005-06-13,-3.248651809498737e-4,7.446016381236209e-4,0.006437373551591019,0.0062893081761006275
2005-06-14,-9.749122578961433e-5,0.0014880952380951218,-0.003289473684210509,0.001875000000000071
2005-06-15,1.950014625109464e-4,-0.007429420505200568,-0.0047671433810047015,-0.0018714909544604863
2005-06-16,7.148659626319276e-4,-0.0029940119760479833,-0.008106116433308719,-0.0031250000000000444
2005-06-17,0.004091307594895621,-0.0037537537537537524,0,0.0018808777429468737
2005-06-20,-8.084597225366252e-4,-0.008289374529012794,-0.0033432392273403666,0
2005-06-21,-0.0023626124668263415,0.005319148936170359,0.01639955273947069,0.011889862327909784
2005-06-22,6.942416869424317e-4,0.005291005291005124,-0.0047671433810047015,-0.0049474335188619545
2005-06-23,-0.0011152030706986782,-0.003759398496240629,-9.211495946942483e-4,-0.010565568676196513
2005-06-24,2.920939893549246e-4,-0.008301886792452806,-0.004794394246726896,-0.003140703517587995
2005-06-27,0.001005807728496677,0,-0.008152677413377774,6.30119722747402e-4
2005-06-28,0.0018475301439129233,0.0022831050228309113,-0.003362600410984462,0.0018891687657429657
2005-06-29,0.0012941214532984358,7.593014426729994e-4,0.007497656982192957,0.014456316781898293
2005-06-30,0.0030114058612555894,-0.004552352048558639,0.0040930232558138435,0.004956629491945419
2005-07-01,-0.0010695118258370329,0.004573170731707599,0.005743931813970704,0.002466091245376223
2005-07-04,8.707149537230396e-4,0.003793626707132125,-0.004053058216654359,0.0030750307503075724
2005-07-05,9.9884005670825e-4,7.558578987150177e-4,0.004069552349241556,6.131207847945852e-4
2005-07-06,3.8626194997903873e-4,0.001510574018126709,-0.002579218865143673,0.004901960784313708
2005-07-07,-0.0029923742720164848,-0.008295625942684737,-0.009789434798670116,-0.00487804878048792
2005-07-08,0.0036468082359777387,0.009125475285171047,0.009140085804887121,0.006127450980392135
2005-07-11,-9.646612431268853e-5,0.008289374529012905,7.393715341958984e-4,0.0024360535931791105
2005-07-12,9.96912786210391e-4,-7.473841554560545e-4,-0.004802364240857004,-0.009113001215066863
2005-07-13,0.002216725029717148,0.01196709050112199,0.0016703786191536452,0.014101778050275904
2005-07-14,0,0.00591278640059123,0.015564202334630517,0.0018137847642079041
2005-07-15,1.282215668674258e-4,-7.347538574576928e-4,0.00966976829045807,0.005431502715751435
2005-07-18,1.6025641025629866e-4,-0.0014705882352940014,0.011203469461510629,-0.004201680672268893
2005-07-19,0.002467553276718659,-0.0022091310751105597,0.0023230879199429566,-0.003616636528028905
2005-07-20,-4.475417172815632e-4,-0.0044280442804427445,7.131395970760845e-4,0.04113732607380505
2005-07-21,-0.0015990789305360131,-0.003706449221645647,-0.005522893283449126,-0.00871586287042414
2005-07-22,0.0020693189826381797,-7.440476190475609e-4,-0.0023289143676101798,0.0029308323563892458
2005-07-25,-8.05559640183362e-4,0.007446016381235987,0.002334350870892399,0.004091174751607252
2005-07-26,-7.870136351711965e-4,0.0022172949002217113,-0.0023289143676101798,0.009895227008148932
2005-07-27,0.0016264952229707585,0.026548672566371723,-0.0062847908062487745,0.004610951008645614
2005-07-28,-0.0026211817054303532,0.015086206896551824,0,0.007458405048766492
2005-07-29,0.0013909543100354416,7.077140835101137e-4,0.0016263100831224175,-0.002277904328018221
2005-08-01,-0.002208353336533797,-0.0014144271570015743,0.003968969871910533,0.007420091324201072
2005-08-02,-0.0012124711316396919,0.012039660056657242,0.0062893081761006275,0.024929178470254998
2005-08-03,-5.844910752709209e-4,-0.009097270818754444,-0.001607142857142918,-0.007739082365948113
2005-08-04,0.0011246786632390648,-0.0021186440677964935,-0.008585226256483613,0
2005-08-05,0.0019900497512439497,0.00424628450106157,-0.004871008479162997,-0.003342618384401086
2005-08-08,-0.0021462664573789203,0.0035236081747709314,0.003988397389412812,0.0011179429849077493
2005-08-09,1.284109149277679e-4,7.02247191011196e-4,0.0048754062838569645,0.0016750418760469454
2005-08-10,-6.098735314887804e-4,0.011228070175438587,0.003054806828391765,-0.00278706800445927
2005-08-11,-0.0026979283764252404,-0.001387925052047101,-0.0030455034037979445,-0.007266629401900593
2005-08-12,-5.796914753148918e-4,-0.008339124391938957,-0.008805031446540879,-0.0033783783783783994
2005-08-15,9.667128540602477e-5,0.006306937631394671,-0.008883248730964355,-0.01016949152542379
2005-08-16,3.222064699048843e-5,-0.002785515320334331,0.00420706054508857,5.707762557078944e-4
2005-08-17,-0.0015400973032186904,-0.011871508379888152,0.00965391621129319,0.0062749572162008604
2005-08-18,-0.0013617647438463054,-0.007773851590106018,-0.004871008479162997,-0.0028344671201814275
2005-08-19,0.00190648528128734,0.010683760683760646,0.009608411892675806,-0.0017055144968732838
2005-08-22,0.0016448429336257675,-0.007047216349541974,-0.010235230741605372,0
2005-08-23,8.693692243293416e-4,-0.00709723207948898,-0.011248185776487563,-0.011389521640091105
2005-08-24,-0.0016085445888559535,0.0021443888491778917,-0.007339449541284404,-0.003456221198156695
2005-08-25,-0.003770058645356844,-0.00927246790299563,-0.008133086876155327,-0.0011560693641617936
2005-08-26,1.2937865899020906e-4,-0.010079193664506825,-0.013231457323891083,-0.012731481481481621
2005-08-29,0.002457876524045055,0.0072727272727273196,0.00925401322001873,-0.0011723329425555873
2005-08-30,5.161789850631759e-4,-0.002888086642599319,0.0016841317365270392,0.014084507042253502
2005-08-31,-0.0021603843549480306,0.01955104996379453,0.004109844946758701,0.0023148148148146586
2005-09-01,-0.0028113488011374255,0.005681818181818121,0.0031627906976745557,0.005196304849884648
2005-09-02,-0.0015878673968696688,-0.011299435028248594,-0.008902077151335397,0.001723147616312426
2005-09-05,0.0031288542680947273,0.0014285714285713347,7.485029940119681e-4,0.002293577981651307
2005-09-06,-0.0014883648694121732,0.009985734664764712,0.007479431563201411,0.010297482837528404
2005-09-07,5.184637917832191e-5,0.009887005649717562,0.0057535263548624815,0.011891279728199367
2005-09-08,3.8882768453119e-4,0,-0.0033216460601587228,0.011191941801902638
2005-09-09,-3.8867655632579545e-4,-6.993006993006867e-4,0.006665432327346732,0.007747648035417942
2005-09-12,0.0011146393623227002,0.0069979006298110935,0.009748022806694845,-0.0032948929159801743
2005-09-13,0.0017671961781955403,6.949270326614965e-4,-0.004918032786885185,-0.0016528925619835322
2005-09-14,-0.001583147555814124,0.008333333333333304,0.006406736225516907,0.0033112582781458233
2005-09-15,0.001909261536470197,0.005509641873278293,0.005638413968716005,-0.010451045104510448
2005-09-16,0.0027453893608089253,0.007534246575342518,0.005606800506420706,0.014452473596442417
2005-09-19,-5.475745667719023e-4,0.008157715839564927,-0.007014388489208656,0.00273972602739736
2005-09-20,0.0012891166328272696,-0.007417397167903017,0.0126788625249048,0.002732240437158362
2005-09-21,-6.115420515626635e-4,-0.010869565217391242,-0.009479520658200569,-0.009809264305177146
2005-09-22,9.661835748793202e-4,-0.003434065934065922,9.028530155290593e-4,0.007705008255366019
2005-09-23,0.0015122265122264889,0.013783597518952417,0.02309218834566118,-0.013107591480065572
2005-09-26,3.53390946766563e-4,0.014955812372535737,0.007053429730206284,5.534034311014402e-4
2005-09-27,1.8626758301754087e-4,0.010046885465505584,-8.755034144632967e-4,-0.009402654867256777
2005-09-28,-5.073240901881659e-4,0.009946949602122057,0.010865755345250472,-0.012283640424343933
2005-09-29,7.710100231304029e-4,-0.012475377544320487,-0.0060679611650485965,0.003957037874505298
2005-09-30,-0.00173343605547005,0.007978723404255206,0.012210012210012167,0.012387387387387427
2005-10-03,-0.002083735288442967,0.018469656992084582,0.018266413923832436,0.02057842046718572
2005-10-04,2.513437222071424e-4,0.005181347150258864,-0.003723134202064715,0.0059945504087193235
2005-10-05,-0.001771850133694186,-0.002577319587628746,0,0.011375947995666325
2005-10-06,-0.0013231782095138866,-0.023255813953488524,-0.013419398675046712,-0.0026780931976432276
2005-10-07,0.0020358700920988237,0.009920634920634885,0.009125344352617137,-0.00537056928034374
2005-10-10,-7.094943240454343e-4,-0.01244269810085119,0.006824773929363648,-0.00647948164146861
2005-10-11,-0.001419996127283274,-0.0026525198938992522,-0.005253346890357502,0.024456521739130377
2005-10-12,2.262297201216512e-4,-0.010638297872340385,-0.0037478705281090985,-0.0053050397877983935
2005-10-13,0.0011632039807425443,0.005376344086021501,0.0022229822161423662,-0.01546666666666674
2005-10-14,1.420041955784157e-4,0.002673796791443861,-0.004606722402320407,-0.0021668472372697867
2005-10-17,0.0034398858964679313,6.666666666665932e-4,-0.005313678436750124,0.02062975027144409
2005-10-18,6.110110625161536e-4,0.0013324450366423157,0.04273651559538161,0.02499999999999991
2005-10-19,-0.002089024586212407,-0.02727877578176996,0.006610477607007059,-0.0321743642968344
2005-10-20,-0.0032206119162639935,0.0369357045143639,0,-5.361930294905948e-4
2005-10-21,-0.001227786752827198,0.01055408970976246,-0.011656542439664963,-0.015021459227467893
2005-10-24,-0.0019409937888199558,-0.0013054830287205776,0.009468438538206003,0.012527233115468439
2005-10-25,0.00129651238169326,6.535947712418277e-4,0,0.013448090371167343
2005-10-26,0.0024925547067202736,0.0019595035924233617,-0.0036202073391476963,0.014331210191082633
2005-10-27,-0.0013239045497110968,-0.0045632333767927635,-0.0014863748967794965,-0.010465724751439032
2005-10-28,-0.0010993274702535416,-0.01113294040602486,-0.007939133311280266,-0.004230565838180822
2005-10-31,0.0013594872790834156,0.017218543046357615,0.022007335778592818,0.022835900159320133
2005-11-01,6.464959917249491e-4,0.0026041666666667407,0.004404567699836992,0.0020768431983384517
2005-11-02,-0.003359607184390767,-0.0032467532467532756,-0.00503491960370317,-0.005181347150259086
2005-11-03,8.427330481006745e-4,0.016286644951140072,0.010120796604636162,0.005729166666666563
2005-11-04,5.181682751473904e-4,-0.005128205128205221,0.006464124111182912,0.0015535991714137332
2005-11-07,-7.76849873761809e-4,0.005154639175257714,0.008509955041746897,0.006204756980351611
2005-11-08,-6.478781988983329e-5,-0.010897435897435859,0.003502626970227629,0.009249743062692772
2005-11-09,-0.0011014642995983426,0.0071289695398573105,-0.011264477233063674,-0.01731160896130346
2005-11-10,-0.0029188558085231353,-0.0038610038610038533,-0.0028883183568677584,-0.002072538860103612
2005-11-11,2.927400468384356e-4,0.012919896640826822,0.012874155133569376,0.022326064382139243
2005-11-14,0.0019185120150879698,-0.0025510204081633514,-0.008420718144264372,-0.01980700863382434
2005-11-15,0.0023886797351682088,0.004475703324808178,0.002884153180580107,0.002072538860103723
2005-11-16,0.0023959385603646854,-0.003819223424570306,-0.009266656015338048,-0.006721820062047579
2005-11-17,-2.4548120776746174e-4,0.013418530351437585,0.009353330108047286,-0.01874023945861525
2005-11-18,7.1077797880581e-4,0.00819672131147553,0.007029876977152849,0.020689655172413834
2005-11-21,-7.748434170593566e-4,-0.0037523452157598447,0.0028557829604949347,0.005197505197505281
2005-11-22,6.462035541194844e-4,-0.006905210295040987,-0.0036386647682329354,0.022233712512926385
2005-11-23,0.0015175976751695686,0.0018963337547408532,-0.00412829469672904,0.00961052099140125
2005-11-24,-4.191249959699661e-4,-0.003785488958990446,-0.012755102040816313,-0.00751503006012022
2005-11-25,-0.00199329118823377,0.005066497783407176,0.0014534883720929148,0.008076728924785392
2005-11-28,-1.5512794823901999e-4,-0.013232514177693777,-0.01144976616674731,-0.014021031547320928
2005-11-29,3.426273701088167e-4,6.385696040867028e-4,-6.525285481239207e-4,0.006094464195022686
2005-11-30,0.0015509887553315505,-0.00446713465220161,-0.0065295461965393375,-0.0025239777889954906
2005-12-01,-0.002697122209317393,0.008333333333333304,0.015280972724285302,0.010627530364372362
2005-12-02,-0.001565714729364287,0.009535918626827788,0.0021039003074931895,0.0055082623935904795
2005-12-05,-0.00131544841886988,-0.0031486146095718315,-0.013565891472868241,0.008964143426294813
2005-12-06,-6.618348397645635e-4,6.317119393555171e-4,-0.0013097576948264411,0.00839091806515313
2005-12-07,-7.142161477777798e-4,-0.00820707070707083,-0.006557377049180357,0.012726382770435585
2005-12-08,-0.001364478087131693,0.0025461489497136114,-0.008085808580858167,-0.0014499758337361834
2005-12-09,0.0019844497218517443,-6.349206349205438e-4,0.01480618865413419,-0.007260406582768608
2005-12-12,7.467532467533289e-4,0.0025412960609911828,-0.005901639344262244,-0.008288639687957011
2005-12-13,0.0018492684034649987,0.0025348542458807355,0.0021437994722954823,-4.91642084562427e-4
2005-12-14,-0.002396373056994805,-0.01074589127686465,-0.006417640283034376,-0.00688637481554355
2005-12-15,0.0019152113224696343,-0.005750798722044759,-0.012421331566743965,-0.007924715205547272
2005-12-16,0.003952697229872015,0.010282776349614275,-0.011906758343115942,-9.985022466301174e-4
2005-12-19,0.0014715848581663415,-0.006361323155216314,0.025458248472504996,-0.004997501249375258
2005-12-20,9.473908083756921e-4,-0.007682458386683688,-0.0036411784177424744,5.022601707684871e-4
2005-12-21,7.726482518832789e-4,0.003225806451612856,-0.005813953488372103,-0.0025100401606426015
2005-12-22,0.001672778742842329,-0.0019292604501608412,0.0028404344193817543,-0.01258178158027179
2005-12-23,7.065322114458983e-4,-0.0038659793814432852,-0.0014995001666111563,-0.00917431192660545
2005-12-26,-7.958921694480869e-4,0,0,0
2005-12-27,0.0010534700274931197,0.005174644243208348,0.009677957617220123,0.007201646090535085
2005-12-28,7.700205338809774e-4,0.002574002574002643,-8.263097008758269e-4,0.004596527068437162
2005-12-29,-0.001609387022313391,0.00962772785622601,0.010254713860403442,0.010167768174885516
2005-12-30,-4.7524548998467697e-4,-6.357279084553413e-4,-6.548788474132206e-4,-0.00704579768495206
2006-01-02,-0.0015741960355960538,0,0,0
2006-01-03,-0.0027028766329879605,0.0069974554707381564,-0.005733944954128489,-0.0040547389761784736
2006-01-04,-0.001548686842614777,0.010107391029690493,0.012357884330202573,0.008142493638676918
2006-01-05,-0.001648032055839077,-0.004377736085053319,-0.004394531249999889,0.003028773346794411
2006-01-06,-0.001922641204078368,-0.005653266331658191,0.005067843714238851,-0.00352289884247603
2006-01-09,4.3456264836749803e-4,-0.005685407454200875,-0.0035783994795055563,-0.012626262626262652
2006-01-10,0.0017504619274530953,0.004447268106734459,-0.01436500163238652,-0.006138107416879701
2006-01-11,-5.177490858493394e-4,0.006957621758380661,0.009440211990725311,-0.00514668039114774
2006-01-12,0.002169197396963307,-0.0037688442211054607,0.01017227235438889,0.011381272633212536
2006-01-13,9.691800736575384e-4,-0.003783102143757877,0.010719506253045186,0.01534526854219953
2006-01-16,8.714175058095464e-4,0.0012658227848101333,0.012855535915153427,0.0025188916876575096
2006-01-17,-8.706587984910197e-4,-0.012010113780025145,0.0020625099159130578,-0.0010050251256280562
2006-01-18,9.682416731215948e-4,-0.008317338451695577,0.014091196960101415,-0.014587525150905445
2006-01-19,0.0011607661056296514,0.006451612903225712,-0.025604996096799337,0.0020418580908627693
2006-01-20,-7.407407407407085e-4,-0.02564102564102566,0,0.0010188487009679115
2006-01-23,-0.002739549424694676,-0.0019736842105263497,-0.0014420765902899424,5.089058524172518e-4
2006-01-24,1.9391118867573276e-4,-0.0065919578114700395,0.004332477535301749,0.014242115971515812
2006-01-25,0.0010016802378183254,-0.009289980092899608,-0.001437929381690406,-0.014543630892678072
2006-01-26,0.0014848768520610012,0.018084393837910273,-0.006399999999999961,-0.005597964376590325
2006-01-27,9.347300564059857e-4,-0.010526315789473606,0.0028985507246377384,0.003582395087000867
2006-01-30,0.0018355123333548828,0.003989361702127603,-0.006422607578676964,0.011728709841917428
2006-01-31,-0.0015235768699173313,-0.0066225165562914245,0.0029088558500323103,0.01814516129032251
2006-02-01,6.2452516772038e-4,0,0.01853045439896861,-0.03613861386138617
2006-02-02,2.2520348743682028e-4,-0.008666666666666711,-0.008542952064546694,0.0015408320493066618
2006-02-03,9.00611128980433e-4,0.01546738399462022,0.01914791766395396,0.004615384615384688
2006-02-06,0.0012661482100391197,-0.0013245033112582183,-0.013151714419915361,-0.015313935681470103
2006-02-07,-0.0022274002323685593,0.0019893899204241894,-0.003490401396160525,0.0020736132711249855
2006-02-08,4.1816778178072056e-4,0.0019854401058903015,0,0.00465597516813232
2006-02-09,0.0010932124368991936,0.0026420079260238705,-0.003502626970227629,0
2006-02-10,-8.350730688936325e-4,0.0026350461133068936,-0.005751717526761513,-0.011843460350154378
2006-02-13,4.821755761998947e-4,-0.0013140604467805073,0.014301783705608306,-0.007295466388744121
2006-02-14,0.0013815704922246486,-0.003289473684210509,6.337135614702394e-4,0.012598425196850505
2006-02-15,-7.76462283825774e-4,0.010561056105610422,-0.007758074730842224,-0.004147226542249971
2006-02-16,0.0013229382072259543,0.016329196603527052,0.0014360938247965915,0.0026028110359188616
2006-02-17,0.0026936890713185058,0.0025706940874037354,0.006373486297004405,-0.0093457943925232545
2006-02-20,-0.0015351157733145548,0,7.916402786574128e-4,0.006813417190775661
2006-02-21,-0.0016015374759769108,0.02051282051282044,-0.0036386647682329354,0.006767308693388818
2006-02-22,0.0017324350336862526,0.0037688442211056827,-0.0026992696093997015,0.007755946225439514
2006-02-23,-7.045862157314398e-4,-0.03254067584480613,0.0014328928514566464,-5.130836326321386e-4
2006-02-24,0.002102429331453104,-0.013583441138421692,0.002702702702702675,-0.009240246406570951
2006-02-27,0.0018357660965344635,0.00721311475409836,0.009196131282701803,0.005181347150259086
2006-02-28,-0.001660015961691852,0.004557291666666741,-0.019481539670070713,-5.154639175257714e-4
2006-03-01,0.0010552233556102575,-0.0019442644199612058,0.013459381509373536,0.014440433212996373
2006-03-02,-0.0011179965501820766,-0.009740259740259716,-0.003478260869565153,-0.006100660904931332
